date,location,new_cases_smoothed,StringencyIndex
2022-06-02,Spain,7063.857142857143,61.38981684833108
2022-06-03,Spain,7146.714285714285,61.50779967331111
2022-06-04,Spain,7217.571428571428,61.623941689522255
2022-06-05,Spain,7145.142857142857,61.738234831593395
2022-06-06,Spain,7106.428571428572,61.85067116254669
2022-06-07,Spain,7307.714285714285,61.96124287434881
2022-06-08,Spain,7335.571428571428,62.06994228845306
2022-06-09,Spain,7225.0,62.17676185633275
2022-06-10,Spain,7309.0,62.281694160005216
2022-06-11,Spain,7302.428571428572,62.38473191254712
2022-06-12,Spain,7604.285714285715,62.48586795860038
2022-06-13,Spain,7773.714285714285,62.58509527486912
2022-06-14,Spain,7789.0,62.68240697060734
2022-06-15,Spain,7938.428571428572,62.77779628809753
2022-06-16,Spain,8371.0,62.87125660311983
2022-06-17,Spain,8586.42857142857,62.962781425412174
2022-06-18,Spain,8584.57142857143,63.0523643991209
2022-06-19,Spain,8514.714285714286,63.13999930324216
2022-06-20,Spain,8531.42857142857,63.22568005205396
2022-06-21,Spain,8932.714285714286,63.30940069553871
2022-06-22,Spain,9119.285714285714,63.39115541979649
2022-06-23,Spain,9231.714285714286,63.47093854744875
2022-06-24,Spain,9315.42857142857,63.54874453803258
2022-06-25,Spain,9701.142857142857,63.62456798838544
2022-06-26,Spain,9847.0,63.69840363302045
2022-06-27,Spain,10015.714285714286,63.77024634449192
2022-06-28,Spain,9870.0,63.84009113375157
2022-06-29,Spain,10084.0,63.90793315049486
2022-06-30,Spain,10167.57142857143,63.97376768349791
2022-07-01,Spain,10402.42857142857,64.03759016094459
2022-07-02,Spain,10686.42857142857,64.09939615074407
2022-07-03,Spain,10986.714285714286,64.15918136083856
2022-07-04,Spain,11269.714285714286,64.21694163950139
2022-07-05,Spain,11666.857142857143,64.2726729756253
2022-07-06,Spain,11652.285714285714,64.32637149900101
2022-07-07,Spain,11840.42857142857,64.378033480586
2022-07-08,Spain,12082.42857142857,64.4276553327634
2022-07-09,Spain,12247.57142857143,64.4752336095912
2022-07-10,Spain,12504.714285714286,64.52076500704152
2022-07-11,Spain,12704.57142857143,64.56424636323005
2022-07-12,Spain,12608.714285714286,64.60567465863565
2022-07-13,Spain,12818.0,64.64504701631
2022-07-14,Spain,13049.0,64.68236070207745
2022-07-15,Spain,13257.857142857143,64.71761312472478
2022-07-16,Spain,13286.857142857143,64.75080183618125
2022-07-17,Spain,13462.57142857143,64.78192453168859
2022-07-18,Spain,13689.285714285714,64.810979049961
2022-07-19,Spain,14146.57142857143,64.83796337333528
2022-07-20,Spain,14432.285714285714,64.86287562791092
2022-07-21,Spain,14783.714285714286,64.88571408368027
2022-07-22,Spain,14747.42857142857,64.90647715464861
2022-07-23,Spain,15184.42857142857,64.92516339894439
2022-07-24,Spain,15095.142857142857,64.94177151891923
2022-07-25,Spain,15188.142857142857,64.95630036123815
2022-07-26,Spain,15272.57142857143,64.96874891695961
2022-07-27,Spain,15528.714285714286,64.97911632160559
2022-07-28,Spain,15565.0,64.98740185522158
2022-07-29,Spain,16089.285714285714,64.99360494242663
2022-07-30,Spain,16041.857142857143,64.99772515245331
2022-07-31,Spain,16729.571428571428,64.99976219917757
2022-08-01,Spain,17086.428571428572,64.99971594113863
2022-08-02,Spain,17470.85714285714,64.99758638154886
2022-08-03,Spain,17627.85714285714,64.99337366829347
2022-08-04,Spain,18024.714285714286,64.98707809392032
2022-08-05,Spain,17940.428571428572,64.97870009561953
2022-08-06,Spain,18089.714285714286,64.96824025519317
2022-08-07,Spain,18083.714285714286,64.95569929901484
2022-08-08,Spain,18279.285714285714,64.94107809797924
2022-08-09,Spain,18351.714285714286,64.92437766744169
2022-08-10,Spain,18470.0,64.90559916714757
2022-08-11,Spain,18536.714285714286,64.8847439011519
2022-08-12,Spain,18824.571428571428,64.8618133177286
2022-08-13,Spain,19270.714285714286,64.83680900927013
2022-08-14,Spain,19314.428571428572,64.80973271217673
2022-08-15,Spain,19455.85714285714,64.78058630673591
2022-08-16,Spain,19792.0,64.74937181699192
2022-08-17,Spain,19976.85714285714,64.71609141060513
2022-08-18,Spain,20238.714285714286,64.68074739870146
2022-08-19,Spain,20322.285714285714,64.64334223571198
2022-08-20,Spain,20395.285714285714,64.60387851920244
2022-08-21,Spain,20570.714285714286,64.56235898969284
2022-08-22,Spain,20832.428571428572,64.51878653046715
2022-08-23,Spain,20814.285714285714,64.4731641673731
2022-08-24,Spain,20862.0,64.42549506861198
2022-08-25,Spain,20975.571428571428,64.37578254451876
2022-08-26,Spain,21135.428571428572,64.32403004733206
2022-08-27,Spain,21430.571428571428,64.27024117095448
2022-08-28,Spain,21651.714285714286,64.21441965070304
2022-08-29,Spain,21608.0,64.15656936304981
2022-08-30,Spain,21659.571428571428,64.09669432535259
2022-08-31,Spain,21927.285714285714,64.03479869557606
2022-09-01,Spain,22003.571428571428,63.97088677200296
2022-09-02,Spain,22174.571428571428,63.90496299293565
2022-09-03,Spain,22154.714285714286,63.83703193638783
2022-09-04,Spain,22615.14285714286,63.767098319766674
2022-09-05,Spain,22690.571428571428,63.69516699954527
2022-09-06,Spain,22953.571428571428,63.621242970925266
2022-09-07,Spain,23154.571428571428,63.54533136749003
2022-09-08,Spain,23422.714285714286,63.467437460848195
2022-09-09,Spain,23523.714285714286,63.387566660267545
2022-09-10,Spain,23642.285714285714,63.30572451229934
2022-09-11,Spain,23317.285714285714,63.221916700393194
2022-09-12,Spain,23728.85714285714,63.136149044502346
2022-09-13,Spain,23717.85714285714,63.048427500679566
2022-09-14,Spain,23733.85714285714,62.95875816066348
2022-09-15,Spain,23584.14285714286,62.867147251455535
2022-09-16,Spain,23752.428571428572,62.7736011348876
2022-09-17,Spain,23703.285714285714,62.67812630718021
2022-09-18,Spain,23971.285714285714,62.58072939849134
2022-09-19,Spain,23727.714285714286,62.48141717245606
2022-09-20,Spain,23834.285714285714,62.380196525716855
2022-09-21,Spain,23837.285714285714,62.2770744874446
2022-09-22,Spain,23998.0,62.17205821885051
2022-09-23,Spain,23877.0,62.065155012688805
2022-09-24,Spain,23782.85714285714,61.9563722927503
2022-09-25,Spain,23413.428571428572,61.845717613346835
2022-09-26,Spain,23468.85714285714,61.73319865878666
2022-09-27,Spain,23620.85714285714,61.61882324284083
2022-09-28,Spain,23764.428571428572,61.50259930820064
2022-09-29,Spain,23787.285714285714,61.38453492592595
2022-09-30,Spain,23974.571428571428,61.26463829488472
2022-10-01,Spain,24175.0,61.14291774118368
2022-10-02,Spain,24366.571428571428,61.01938171759021
2022-10-03,Spain,24443.428571428572,60.894038802945154
2022-10-04,Spain,24460.85714285714,60.76689770156718
2022-10-05,Spain,24477.714285714286,60.637967242648415
2022-10-06,Spain,24450.85714285714,60.50725637964109
2022-10-07,Spain,24153.571428571428,60.37477418963596
2022-10-08,Spain,24050.714285714286,60.24052987273183
2022-10-09,Spain,23753.285714285714,60.1045327513968
2022-10-10,Spain,23768.428571428572,59.96679226982074
2022-10-11,Spain,23554.714285714286,59.82731799325951
2022-10-12,Spain,23489.714285714286,59.6861196073707
2022-10-13,Spain,23532.0,59.543206917541056
2022-10-14,Spain,23600.85714285714,59.39858984820549
2022-10-15,Spain,23675.571428571428,59.2522784421579
2022-10-16,Spain,23869.285714285714,59.10428285985378
2022-10-17,Spain,23502.85714285714,58.95461337870471
2022-10-18,Spain,23476.0,58.80328039236447
2022-10-19,Spain,23259.0,58.650294410007376
2022-10-20,Spain,23038.0,58.49566605559856
2022-10-21,Spain,23148.14285714286,58.339406067156034
2022-10-22,Spain,22865.14285714286,58.18152529600506
2022-10-23,Spain,22590.85714285714,58.02203470602462
2022-10-24,Spain,22756.14285714286,57.860945372886086
2022-10-25,Spain,22731.285714285714,57.69826848328394
2022-10-26,Spain,22664.85714285714,57.53401533415902
2022-10-27,Spain,22533.428571428572,57.368197331913976
2022-10-28,Spain,22256.85714285714,57.20082599162129
2022-10-29,Spain,22264.428571428572,57.03191293622341
2022-10-30,Spain,22323.714285714286,56.86146989572572
2022-10-31,Spain,22049.428571428572,56.689508706381964
2022-11-01,Spain,21912.85714285714,56.51604130987237
2022-11-02,Spain,21636.714285714286,56.34107975247416
2022-11-03,Spain,21329.14285714286,56.16463618422513
2022-11-04,Spain,21148.571428571428,55.98672285808004
2022-11-05,Spain,20886.85714285714,55.80735212905944
2022-11-06,Spain,20611.714285714286,55.62653645339185
2022-11-07,Spain,20550.285714285714,55.44428838764873
2022-11-08,Spain,20114.714285714286,55.260620587872594
2022-11-09,Spain,19898.714285714286,55.0755458086979
2022-11-10,Spain,19808.85714285714,54.889076902465504
2022-11-11,Spain,19533.14285714286,54.70122681833001
2022-11-12,Spain,19390.0,54.51200860136075
2022-11-13,Spain,19275.85714285714,54.32143539163559
2022-11-14,Spain,18886.14285714286,54.12952042332862
2022-11-15,Spain,18681.85714285714,53.936277023791035
2022-11-16,Spain,18842.428571428572,53.741718612625775
2022-11-17,Spain,18748.14285714286,53.54585870075539
2022-11-18,Spain,18614.85714285714,53.34871088948388
2022-11-19,Spain,18532.285714285714,53.15028886955234
2022-11-20,Spain,18404.0,52.95060642018794
2022-11-21,Spain,18370.714285714286,52.74967740814717
2022-11-22,Spain,18289.14285714286,52.547515786752854
2022-11-23,Spain,17829.285714285714,52.34413559492533
2022-11-24,Spain,17558.85714285714,52.13955095620725
2022-11-25,Spain,17596.14285714286,51.93377607778298
2022-11-26,Spain,17303.571428571428,51.72682524949188
2022-11-27,Spain,17130.14285714286,51.51871284283618
2022-11-28,Spain,16971.14285714286,51.30945330998266
2022-11-29,Spain,16601.285714285714,51.099061182759215
2022-11-30,Spain,16555.14285714286,50.887551071645646
2022-12-01,Spain,16427.428571428572,50.67493766475921
2022-12-02,Spain,15831.142857142857,50.46123572683433
2022-12-03,Spain,15825.57142857143,50.246460098197446
2022-12-04,Spain,15677.285714285714,50.03062569373654
2022-12-05,Spain,15444.714285714286,49.81374750186514
2022-12-06,Spain,15372.857142857143,49.595840583481625
2022-12-07,Spain,14936.0,49.37692007092327
2022-12-08,Spain,14683.42857142857,49.15700116691557
2022-12-09,Spain,14624.57142857143,48.936099143516195
2022-12-10,Spain,14362.42857142857,48.71422934105467
2022-12-11,Spain,14116.42857142857,48.49140716706696
2022-12-12,Spain,13998.142857142857,48.26764809522568
2022-12-13,Spain,13886.285714285714,48.042967664265305
2022-12-14,Spain,13763.57142857143,47.81738147690324
2022-12-15,Spain,13548.285714285714,47.59090519875624
2022-12-16,Spain,13361.714285714286,47.3635545572527
2022-12-17,Spain,13025.285714285714,47.13534534054019
2022-12-18,Spain,12787.57142857143,46.90629339638923
2022-12-19,Spain,12484.714285714286,46.67641463109288
2022-12-20,Spain,12257.142857142857,46.44572500836185
2022-12-21,Spain,12346.142857142857,46.21424054821611
2022-12-22,Spain,12184.57142857143,45.98197732587233
2022-12-23,Spain,12053.857142857143,45.7489514706277
2022-12-24,Spain,11849.142857142857,45.51517916473959
2022-12-25,Spain,11725.714285714286,45.280676642301955
2022-12-26,Spain,11602.57142857143,45.04546018811789
2022-12-27,Spain,11419.285714285714,44.80954613656897
2022-12-28,Spain,11068.142857142857,44.57295087048057
2022-12-29,Spain,10933.142857142857,44.33569081998441
2022-12-30,Spain,10556.857142857143,44.0977824613775
2022-12-31,Spain,10247.142857142857,43.85924231597812
2023-01-01,Spain,9835.57142857143,43.62008694897823
2023-01-02,Spain,9563.714285714286,43.380332968293274
2023-01-03,Spain,9280.285714285714,43.13999702340898
2023-01-04,Spain,8795.57142857143,42.89909580422489
2023-01-05,Spain,8469.0,42.65764603989553
2023-01-06,Spain,8428.0,42.41566449766855
2023-01-07,Spain,8379.0,42.17316798172058
2023-01-08,Spain,8322.714285714286,41.93017333198994
2023-01-09,Spain,8111.142857142857,41.68669742300743
2023-01-10,Spain,8040.285714285715,41.44275716272439
2023-01-11,Spain,8024.428571428572,41.19836949133873
2023-01-12,Spain,7832.428571428572,40.95355138011827
2023-01-13,Spain,7515.0,40.708319830222344
2023-01-14,Spain,7349.571428571428,40.46269187152108
2023-01-15,Spain,7228.857142857143,40.21668456141301
2023-01-16,Spain,7014.714285714285,39.970314983640186
2023-01-17,Spain,6769.428571428572,39.72360024710202
2023-01-18,Spain,6724.428571428572,39.47655748466727
2023-01-19,Spain,6851.857142857143,39.229203851984
2023-01-20,Spain,7012.714285714285,38.9815565262884
2023-01-21,Spain,6805.857142857143,38.73363270521185
2023-01-22,Spain,6513.714285714285,38.48544960558685
2023-01-23,Spain,6404.571428571428,38.23702446225106
2023-01-24,Spain,6342.428571428572,37.98837452685072
2023-01-25,Spain,6144.714285714285,37.73951706664248
2023-01-26,Spain,5602.285714285715,37.4904693632945
2023-01-27,Spain,5443.142857142857,37.24124871168604
2023-01-28,Spain,5466.571428571428,36.99187241870665
2023-01-29,Spain,5364.571428571428,36.742357802054165
2023-01-30,Spain,5323.571428571428,36.49272218903236
2023-01-31,Spain,5101.428571428572,36.24298291534732
2023-02-01,Spain,4930.285714285715,35.99315732390374
2023-02-02,Spain,5178.0,35.74326276360073
2023-02-03,Spain,4764.428571428572,35.49331658812673
2023-02-04,Spain,4485.571428571428,35.24333615475459
2023-02-05,Spain,4362.428571428572,34.993338823136106
2023-02-06,Spain,4149.857142857143,34.74334195409672
2023-02-07,Spain,4141.428571428572,34.4933629084296
2023-02-08,Spain,4024.571428571429,34.24341904569024
2023-02-09,Spain,3953.571428571429,33.99352772299082
2023-02-10,Spain,3891.857142857142,33.7437062937951
2023-02-11,Spain,3933.285714285714,33.49397210671299
2023-02-12,Spain,3842.285714285714,33.244342504296014
2023-02-13,Spain,3822.285714285714,32.994834821832846
2023-02-14,Spain,3674.428571428571,32.74546638614572
2023-02-15,Spain,3553.5714285714284,32.49625451438685
2023-02-16,Spain,3186.5714285714284,32.247216512836005
2023-02-17,Spain,3163.1428571428573,31.998369675698875
2023-02-18,Spain,2867.285714285714,31.74973128390576
2023-02-19,Spain,2750.1428571428573,31.50131860391172
2023-02-20,Spain,2360.8571428571427,31.25314888649743
2023-02-21,Spain,2255.8571428571427,31.005239365571416
2023-02-22,Spain,2105.714285714286,30.757607256972943
2023-02-23,Spain,2056.714285714286,30.51026975727671
2023-02-24,Spain,1910.7142857142856,30.263244042598515
2023-02-25,Spain,2068.5714285714284,30.01654726740271
2023-02-26,Spain,2040.0,29.770196563310613
2023-02-27,Spain,2205.714285714286,29.524209037910985
2023-02-28,Spain,2308.1428571428573,29.27860177357197
2023-03-01,Spain,2223.0,29.03339182625499
2023-03-02,Spain,2205.8571428571427,28.788596224330018
2023-03-03,Spain,2084.8571428571427,28.54423196739319
2023-03-04,Spain,1805.142857142857,28.300316025086484
2023-03-05,Spain,1676.2857142857142,28.05686533591892
2023-03-06,Spain,1832.428571428571,27.81389680609052
2023-03-07,Spain,1552.571428571429,27.57142730831817
2023-03-08,Spain,1695.0,27.329473680664087
2023-03-09,Spain,1683.857142857143,27.08805272536624
2023-03-10,Spain,1944.2857142857144,26.847181207671724
2023-03-11,Spain,1963.142857142857,26.606875854672424
2023-03-12,Spain,1852.2857142857144,26.3671533541436
2023-03-13,Spain,1470.428571428571,26.12803035338473
2023-03-14,Spain,1670.0,25.88952345806366
2023-03-15,Spain,1613.428571428571,25.65164923106333
2023-03-16,Spain,1677.857142857143,25.41442419133179
2023-03-17,Spain,1652.428571428571,25.177864812734743
2023-03-18,Spain,1676.142857142857,24.941987522911695
2023-03-19,Spain,1781.7142857142858,24.706808702135305
2023-03-20,Spain,1941.2857142857144,24.472344682173564
2023-03-21,Spain,1590.0,24.23861174515585
2023-03-22,Spain,1442.0,24.005626122442145
2023-03-23,Spain,1231.0,23.773403993496053
2023-03-24,Spain,1100.142857142857,23.541961484760925
2023-03-25,Spain,887.7142857142857,23.31131466854019
2023-03-26,Spain,722.7142857142857,23.08147956188113
2023-03-27,Spain,753.2857142857143,22.852472125462768
2023-03-28,Spain,929.5714285714286,22.62430826248722
2023-03-29,Spain,882.4285714285714,22.397003817575495
2023-03-30,Spain,791.5714285714286,22.170574575667096
2023-03-31,Spain,669.1428571428571,21.94503626092403
2023-04-01,Spain,669.1428571428571,21.72040453563859
2023-04-02,Spain,673.7142857142857,21.49669499914581
2023-04-03,Spain,622.1428571428571,21.27392318674036
2023-04-04,Spain,641.0,21.052104568597414
2023-04-05,Spain,847.2857142857143,20.831254548698546
2023-04-06,Spain,933.8571428571428,20.611388463761884
2023-04-07,Spain,1048.428571428571,20.39252158217728
2023-04-08,Spain,1048.428571428571,20.174669102945728
2023-04-09,Spain,1043.857142857143,19.95784615462408
2023-04-10,Spain,836.4285714285714,19.74206779427433
2023-04-11,Spain,631.2857142857143,19.52734900641822
2023-04-12,Spain,358.0,19.313704701996343
2023-04-13,Spain,354.42857142857144,19.10114971733287
2023-04-14,Spain,276.7142857142857,18.889698813105163
2023-04-15,Spain,276.7142857142857,18.679366673318903
2023-04-16,Spain,276.7142857142857,18.47016790428812
2023-04-17,Spain,439.0,18.262117033620974
2023-04-18,Spain,637.5714285714286,18.055228509211094
2023-04-19,Spain,637.5714285714286,17.849516698233924
2023-04-20,Spain,577.4285714285714,17.644995886149214
2023-04-21,Spain,643.7142857142857,17.441680275708908
2023-04-22,Spain,719.7142857142857,17.239583985971
2023-04-23,Spain,939.7142857142856,17.038721051318788
2023-04-24,Spain,827.0,16.839105420486465
2023-04-25,Spain,692.8571428571429,16.64075095559035
2023-04-26,Spain,692.8571428571429,16.443671431166425
2023-04-27,Spain,618.0,16.247880533213536
2023-04-28,Spain,410.0,16.05339185824314
2023-04-29,Spain,334.0,15.860218912335007
2023-04-30,Spain,264.7142857142857,15.668375110199513
2023-05-01,Spain,215.1428571428571,15.477873774245769
2023-05-02,Spain,162.57142857142858,15.28872813365662
2023-05-03,Spain,194.28571428571428,15.10095132347006
2023-05-04,Spain,286.2857142857143,14.914556383666852
2023-05-05,Spain,318.85714285714283,14.729556258265134
2023-05-06,Spain,580.7142857142857,14.545963794421445
2023-05-07,Spain,511.57142857142856,14.363791741538734
2023-05-08,Spain,560.2857142857143,14.183052750380764
2023-05-09,Spain,593.2857142857143,14.00375937219373
2023-05-10,Spain,694.5714285714286,13.825924057834577
2023-05-11,Spain,602.5714285714286,13.649559156906529
2023-05-12,Spain,570.0,13.47467691690122
2023-05-13,Spain,329.7142857142857,13.301289482348388
2023-05-14,Spain,248.1428571428571,13.129408893972368
2023-05-15,Spain,230.0,12.959047087856138
2023-05-16,Spain,185.1428571428571,12.790215894612173
2023-05-17,Spain,285.42857142857144,12.622927038561006
2023-05-18,Spain,334.14285714285717,12.457192136917154
2023-05-19,Spain,358.57142857142856,12.293022698982142
2023-05-20,Spain,337.0,12.130430125345413
2023-05-21,Spain,442.0,11.969425707092526
2023-05-22,Spain,530.1428571428571,11.810020625021236
2023-05-23,Spain,530.1428571428571,11.652225948864803
2023-05-24,Spain,300.2857142857143,11.496052636523444
2023-05-25,Spain,251.57142857142856,11.341511533303272
2023-05-26,Spain,264.14285714285717,11.188613371163306
2023-05-27,Spain,281.57142857142856,11.037368767969989
2023-05-28,Spain,306.57142857142856,10.887788226759984
2023-05-29,Spain,254.42857142857144,10.739882135010737
2023-05-30,Spain,401.8571428571428,10.593660763919232
2023-05-31,Spain,398.42857142857144,10.449134267688564
2023-06-01,Spain,430.2857142857143,10.306312682822856
2023-06-02,Spain,393.2857142857143,10.165205927430389
2023-06-03,Spain,385.0,10.02582380053466
2023-06-04,Spain,255.0,9.888175981394024
2023-06-05,Spain,188.42857142857144,9.75227202882946
2023-06-06,Spain,41.0,9.618121380560895
2023-06-07,Spain,172.0,9.48573335255163
2023-06-08,Spain,191.28571428571428,9.355117138361518
2023-06-09,Spain,216.42857142857144,9.226281808508467
2023-06-10,Spain,207.28571428571428,9.099236309838664
2023-06-11,Spain,331.7142857142857,8.973989464905095
2023-06-12,Spain,350.2857142857143,8.850549971355
2023-06-13,Spain,416.2857142857143,8.72892640132579
2023-06-14,Spain,285.2857142857143,8.609127200849894
2023-06-15,Spain,273.7142857142857,8.491160689268067
2023-06-16,Spain,248.57142857142856,8.375035058651733
2023-06-17,Spain,248.57142857142856,8.260758373234175
2023-06-18,Spain,124.14285714285714,8.148338568850374
2023-06-19,Spain,297.7142857142857,8.03778345238602
2023-06-20,Spain,249.28571428571428,7.929100701235292
2023-06-21,Spain,416.8571428571428,7.82229786276784
2023-06-22,Spain,377.2857142857143,7.717382353804503
2023-06-23,Spain,419.0,7.614361460102348
2023-06-24,Spain,419.0,7.51324233584868
2023-06-25,Spain,457.42857142857144,7.414032003164319
2023-06-26,Spain,450.1428571428572,7.316737351615803
2023-06-27,Spain,603.7142857142857,7.221365137737056
2023-06-28,Spain,436.1428571428572,7.127921984560139
2023-06-29,Spain,522.5714285714286,7.036414381155399
2023-06-30,Spain,579.0,6.946848682180722
2023-07-01,Spain,579.0,6.859231107440301
2023-07-02,Spain,540.5714285714286,6.773567741452766
2023-07-03,Spain,355.7142857142857,6.68986453302853
2023-07-04,Spain,204.42857142857144,6.608127294856761
2023-07-05,Spain,204.42857142857144,6.528361703101691
2023-07-06,Spain,118.0,6.450573297008507
2023-07-07,Spain,29.857142857142858,6.374767478518567
2023-07-08,Spain,29.857142857142858,6.300949511894363
2023-07-09,Spain,29.857142857142858,6.229124523353896
2023-07-10,Spain,113.28571428571428,6.159297500714757
2023-07-11,Spain,93.42857142857144,6.091473293047663
2023-07-12,Spain,93.42857142857144,6.02565661033978
2023-07-13,Spain,93.42857142857144,5.961852023167609
2023-07-14,Spain,117.57142857142856,5.900063962379644
2023-07-15,Spain,117.57142857142856,5.840296718788597
2023-07-16,Spain,160.42857142857142,5.782554442873462
2023-07-17,Spain,95.0,5.726841144491328
2023-07-18,Spain,132.0,5.673160692598852
2023-07-19,Spain,132.0,5.621516814983622
2023-07-20,Spain,132.0,5.571913098005254
2023-07-21,Spain,209.71428571428572,5.524352986346408
2023-07-22,Spain,235.71428571428572,5.478839782773495
2023-07-23,Spain,238.1428571428571,5.435376647907354
2023-07-24,Spain,287.0,5.393966600003768
2023-07-25,Spain,288.57142857142856,5.354612514743884
2023-07-26,Spain,330.0,5.317317125034467
2023-07-27,Spain,364.8571428571428,5.2820830208181455
2023-07-28,Spain,257.85714285714283,5.248912648893544
2023-07-29,Spain,231.8571428571429,5.217808312745401
2023-07-30,Spain,273.7142857142857,5.188772172384546
2023-07-31,Spain,237.42857142857144,5.1618062441979475
2023-08-01,Spain,198.8571428571429,5.136912400808676
2023-08-02,Spain,252.28571428571428,5.114092370945855
2023-08-03,Spain,429.1428571428572,5.093347739324596
2023-08-04,Spain,424.2857142857143,5.074679946535987
2023-08-05,Spain,449.42857142857144,5.058090288947028
2023-08-06,Spain,509.42857142857144,5.043579918610607
2023-08-07,Spain,478.8571428571428,5.031149843185496
2023-08-08,Spain,483.2857142857143,5.020800925866379
2023-08-09,Spain,388.42857142857144,5.0125338853239185
2023-08-10,Spain,176.71428571428572,5.006349295654825
2023-08-11,Spain,360.7142857142857,5.002247586342008
2023-08-12,Spain,430.8571428571428,5.000229042224742
2023-08-13,Spain,283.7142857142857,5.000293803478897
2023-08-14,Spain,283.7142857142857,5.002441865607182
2023-08-15,Spain,298.42857142857144,5.00667307943948
2023-08-16,Spain,298.42857142857144,5.0129871511432
2023-08-17,Spain,357.2857142857143,5.021383642243677
2023-08-18,Spain,173.28571428571428,5.031861969654628
2023-08-19,Spain,114.28571428571428,5.044421405718637
2023-08-20,Spain,281.0,5.059061078257688
2023-08-21,Spain,370.8571428571428,5.075779970633743
2023-08-22,Spain,351.7142857142857,5.094576921819321
2023-08-23,Spain,351.7142857142857,5.115450626478154
2023-08-24,Spain,292.85714285714283,5.138399635055794
2023-08-25,Spain,382.8571428571428,5.163422353880325
2023-08-26,Spain,346.57142857142856,5.1905170452729905
2023-08-27,Spain,179.85714285714286,5.219681827668886
2023-08-28,Spain,90.0,5.250914675747627
2023-08-29,Spain,103.57142857142856,5.284213420573977
2023-08-30,Spain,321.2857142857143,5.319575749748484
2023-08-31,Spain,321.2857142857143,5.356999207568059
2023-09-01,Spain,231.28571428571428,5.396481195196497
2023-09-02,Spain,231.28571428571428,5.438018970844965
2023-09-03,Spain,248.42857142857144,5.481609649962429
2023-09-04,Spain,296.57142857142856,5.52725020543588
2023-09-05,Spain,560.5714285714286,5.574937467800659
2023-09-06,Spain,485.8571428571428,5.624668125460477
2023-09-07,Spain,517.1428571428571,5.67643872491745
2023-09-08,Spain,517.1428571428571,5.73024567101184
2023-09-09,Spain,671.1428571428571,5.786085227171796
2023-09-10,Spain,714.1428571428571,5.843953515672812
2023-09-11,Spain,666.0,5.903846517907006
2023-09-12,Spain,429.57142857142856,5.965760074662157
2023-09-13,Spain,302.7142857142857,6.029689886410605
2023-09-14,Spain,408.1428571428572,6.095631513607799
2023-09-15,Spain,466.8571428571428,6.163580377000546
2023-09-16,Spain,312.85714285714283,6.233531757945094
2023-09-17,Spain,301.0,6.3054807987347665
2023-09-18,Spain,487.7142857142857,6.379422502937331
2023-09-19,Spain,500.1428571428572,6.455351735741903
2023-09-20,Spain,484.0,6.533263224315615
2023-09-21,Spain,347.2857142857143,6.613151558169751
2023-09-22,Spain,561.7142857142857,6.695011189535457
2023-09-23,Spain,712.0,6.778836433748985
2023-09-24,Spain,663.7142857142857,6.864621469646522
2023-09-25,Spain,550.0,6.952360339968379
2023-09-26,Spain,649.2857142857143,7.042046951772736
2023-09-27,Spain,752.7142857142857,7.133675076858658
2023-09-28,Spain,752.7142857142857,7.227238352198757
2023-09-29,Spain,479.57142857142856,7.322730280380966
2023-09-30,Spain,329.2857142857143,7.42014423005973
2023-10-01,Spain,329.2857142857143,7.519473436416593
2023-10-02,Spain,256.2857142857143,7.620711001629921
2023-10-03,Spain,202.1428571428571,7.7238498953539505
2023-10-04,Spain,98.71428571428572,7.828882955206915
2023-10-05,Spain,98.71428571428572,7.935802887268547
2023-10-06,Spain,280.57142857142856,8.04460226658654
2023-10-07,Spain,393.42857142857144,8.155273537692189
2023-10-08,Spain,393.42857142857144,8.267809015124985
2023-10-09,Spain,393.42857142857144,8.382200883966465
2023-10-10,Spain,294.7142857142857,8.498441200382818
2023-10-11,Spain,294.7142857142857,8.61652189217659
2023-10-12,Spain,294.7142857142857,8.736434759347144
2023-10-13,Spain,112.85714285714286,8.858171474660253
2023-10-14,Spain,96.28571428571428,8.981723584226302
2023-10-15,Spain,299.0,9.10708250808728
2023-10-16,Spain,386.8571428571428,9.234239540812773
2023-10-17,Spain,418.2857142857143,9.363185852104383
2023-10-18,Spain,446.57142857142856,9.493912487409013
2023-10-19,Spain,446.57142857142856,9.626410368540576
2023-10-20,Spain,555.4285714285714,9.760670294310604
2023-10-21,Spain,459.1428571428572,9.896682941167096
2023-10-22,Spain,366.7142857142857,10.034438863842045
2023-10-23,Spain,278.85714285714283,10.173928496007232
2023-10-24,Spain,247.42857142857144,10.315142150938732
2023-10-25,Spain,219.1428571428571,10.458070022189489
2023-10-26,Spain,219.1428571428571,10.602702184270344
2023-10-27,Spain,307.42857142857144,10.74902859333923
2023-10-28,Spain,307.42857142857144,10.897039087898785
2023-10-29,Spain,197.1428571428571,11.046723389501963
2023-10-30,Spain,197.1428571428571,11.19807110346569
2023-10-31,Spain,232.8571428571429,11.351071719592902
2023-11-01,Spain,232.8571428571429,11.5057146129023
2023-11-02,Spain,232.8571428571429,11.661989044366251
2023-11-03,Spain,35.714285714285715,11.819884161656423
2023-11-04,Spain,344.85714285714283,11.979388999897598
2023-11-05,Spain,344.85714285714283,12.140492482429
2023-11-06,Spain,344.85714285714283,12.303183421573568
2023-11-07,Spain,309.14285714285717,12.46745051941473
2023-11-08,Spain,310.7142857142857,12.633282368581176
2023-11-09,Spain,310.7142857142857,12.800667453038924
