date,country,stringency_lagged,case_growth,predicted
2021-09-04,Spain,32.48511218602458,-0.028414633477310325,-0.002911573932020335
2021-09-05,Spain,34.665725564059485,0.025405068563132183,-0.0026200195635040094
2021-09-06,Spain,38.403711651529576,0.047979594294461414,-0.0021202399215771743
2021-09-07,Spain,34.65028320323726,-0.014750769253730311,-0.002622084252184395
2021-09-08,Spain,36.624726478989984,0.013359690479838093,-0.0023580954276490916
2021-09-09,Spain,36.974405953659414,-0.022192376673690006,-0.0023113422620272975
2021-09-10,Spain,35.998982732971655,-0.010636114862835555,-0.002441759191506132
2021-09-11,Spain,38.18279599444976,0.03676486636027221,-0.002149776989240823
2021-09-12,Spain,37.91643361755264,0.030676414435260924,-0.0021853904158917825
2021-09-13,Spain,37.73546438758668,0.047658277963311235,-0.002209586529744463
2021-09-14,Spain,37.9317038363088,0.03700086509686784,-0.0021833487431076916
2021-09-15,Spain,40.32366103417008,-0.013517081169535317,-0.0018635370894852666
2021-09-16,Spain,39.306630775418505,0.09934370323906805,-0.0019995170013023377
2021-09-17,Spain,38.59768240150074,0.0773963139127698,-0.0020943054665801836
2021-09-18,Spain,39.33435356308015,0.06448167351324052,-0.001995810383737014
2021-09-19,Spain,40.78857169162778,0.03223951749548171,-0.0018013771786469044
2021-09-20,Spain,41.388110872893385,-0.03958026840129314,-0.001721217041524289
2021-09-21,Spain,39.50582811080233,0.033751762371679206,-0.001972883736592065
2021-09-22,Spain,42.845769320302104,0.055481788861904136,-0.0015263238557685823
2021-09-23,Spain,40.641027565927935,-0.061794394940163144,-0.00182110425857314
2021-09-24,Spain,40.32733973837463,0.04748974100406578,-0.0018630452360039853
2021-09-25,Spain,42.64213335463571,-0.007106300958724887,-0.001553550578293132
2021-09-26,Spain,43.931042075048325,-0.01286371205800485,-0.0013812197232042165
2021-09-27,Spain,45.18411172361704,0.11365699241780192,-0.0012136806565473581
2021-09-28,Spain,42.97919651741706,0.021538274604859353,-0.0015084842503669087
2021-09-29,Spain,44.42566910763477,-0.010490278817052001,-0.0013150866463417779
2021-09-30,Spain,46.65996837999515,0.06813119292809589,-0.001016354317176415
2021-10-01,Spain,45.76255705395968,-0.0015742954409603271,-0.0011363408288144637
2021-10-02,Spain,47.72563831381666,0.03661759540401732,-0.000873871138942336
2021-10-03,Spain,47.59566552022648,0.04684252893287422,-0.0008912488805177983
2021-10-04,Spain,45.364763387660375,-0.06983841688861148,-0.0011895270021847308
2021-10-05,Spain,46.70818532863075,0.06311546208588759,-0.001009907570516581
2021-10-06,Spain,49.327231120363464,0.053783911072047275,-0.000659733509577775
2021-10-07,Spain,45.64802696506841,0.042689002700457834,-0.0011516538357322255
2021-10-08,Spain,50.23610988865564,0.03393196021440126,-0.0005382137674646084
2021-10-09,Spain,49.462610617464605,-0.015083369846914607,-0.0006416328759739623
2021-10-10,Spain,49.04514715989214,0.026025220503456126,-0.0006974489578054268
2021-10-11,Spain,53.50257709433061,0.05093187337591587,-0.00010147757524328095
2021-10-12,Spain,50.029786729971974,-0.016476673142188147,-0.0005657997755329066
2021-10-13,Spain,50.82460438011128,0.0028050509276091873,-0.0004595303375820011
2021-10-14,Spain,51.75096280188646,0.015190165493974561,-0.00033567351481783407
2021-10-15,Spain,52.23455683077478,-0.00414692537415462,-0.00027101558272816725
2021-10-16,Spain,53.82087892274778,0.026594819506323475,-5.891969243996143e-05
2021-10-17,Spain,54.15788106444584,0.016606058867306928,-1.3861523210544763e-05
2021-10-18,Spain,51.13671929426252,0.040865961260182715,-0.00041779966326049595
2021-10-19,Spain,56.12832845133086,0.025647496931441083,0.0002495930393289266
2021-10-20,Spain,56.53314170934896,0.020134613856379602,0.0003037177525850032
2021-10-21,Spain,56.851188253420965,0.008548391705177849,0.0003462415031268238
2021-10-22,Spain,56.806284237402274,0.0487934461991717,0.0003402377052202114
2021-10-23,Spain,54.77756301084326,0.034055248004309036,6.899176035762324e-05
2021-10-24,Spain,58.17094964436298,-0.01437747413423196,0.0005226974502489492
2021-10-25,Spain,57.15312711939593,-0.007574998467612559,0.00038661161012818433
2021-10-26,Spain,56.89411272465698,0.039217595319428256,0.00035198063012254616
2021-10-27,Spain,58.81387477739506,0.030127570351936583,0.0006086584156601406
2021-10-28,Spain,60.108477058130944,0.03119831922946581,0.0007817505163698448
2021-10-29,Spain,58.52943000802922,-0.002995508979797279,0.0005706273203978712
2021-10-30,Spain,58.96275165050147,0.0015722927115113805,0.0006285636878016624
2021-10-31,Spain,61.577871214720794,0.044089734635818445,0.0009782128006708803
2021-11-01,Spain,62.645108446572365,0.022450064209971643,0.001120905531222685
2021-11-02,Spain,61.168082508111056,-0.0020077014444748187,0.0009234228554269456
2021-11-03,Spain,62.641606304383174,-0.008307291386611126,0.0011204372845978082
2021-11-04,Spain,62.9060778878694,0.0034916623624923204,0.0011557979066551339
2021-11-05,Spain,65.09958496063219,0.0067134237518082784,0.001449076199761712
2021-11-06,Spain,64.28584195794731,0.019281213971352074,0.001340276386978684
2021-11-07,Spain,62.17038665414819,0.026963982012206955,0.0010574338430246162
2021-11-08,Spain,63.90754678375928,0.013783618215025939,0.0012896972188720665
2021-11-09,Spain,67.03073463500426,0.028243474361344667,0.0017072765435243676
2021-11-10,Spain,67.70514387136699,0.021674793752685773,0.0017974470253759025
2021-11-11,Spain,68.1713615063215,0.013072081567353067,0.0018597816829174574
2021-11-12,Spain,66.7504673451995,0.022463946729562423,0.0016698039894632493
2021-11-13,Spain,66.417367844338,0.03635746221940117,0.0016252676146959388
2021-11-14,Spain,68.94350195468229,-0.003281437596902137,0.0019630191128513297
2021-11-15,Spain,68.39152593999796,0.01451251939444198,0.0018892183098210948
2021-11-16,Spain,68.74211289322412,0.001335672845581115,0.0019360928079726327
2021-11-17,Spain,68.694486219001,0.004424386449844775,0.001929724982723314
2021-11-18,Spain,70.49080280041298,0.017659271010211697,0.002169897748709431
2021-11-19,Spain,69.4301372326783,0.0016251807029714627,0.0020280836688166574
2021-11-20,Spain,70.54757020306275,-0.023335621540377716,0.0021774877160088057
2021-11-21,Spain,74.02351654441587,0.009330242189852456,0.002642231879627167
2021-11-22,Spain,71.94048199461352,0.011693955579902493,0.0023637240850392953
2021-11-23,Spain,74.09563920048528,-0.0021947091953435915,0.002651874889093149
2021-11-24,Spain,73.29796811195273,0.016507836239680884,0.002545223938106863
2021-11-25,Spain,74.02867256961896,-0.0011248656534927903,0.0026429212552346376
2021-11-26,Spain,74.21500057178477,0.0023138810380594066,0.0026678338525595773
2021-11-27,Spain,77.27904198623938,0.0038627101110275675,0.003077505126109328
2021-11-28,Spain,75.40529219778304,0.009672666317673162,0.0028269793145033776
2021-11-29,Spain,75.75647606248594,0.004764008623949323,0.0028739336214602803
2021-11-30,Spain,76.09038390445276,0.025553540893307414,0.0029185780737909428
2021-12-01,Spain,75.71189756474314,-0.005524471282969401,0.0028679733462965455
2021-12-02,Spain,78.29886417318028,0.017823448281996335,0.003213858326868115
2021-12-03,Spain,76.22249782976618,0.021675263388667432,0.002936242090922526
2021-12-04,Spain,75.76842067728548,0.027809129754558626,0.002875530651296071
2021-12-05,Spain,78.46016347257881,0.01931263334925859,0.003235424513635549
2021-12-06,Spain,79.14648367633376,0.006396968159465999,0.003327187526566384
2021-12-07,Spain,77.51040715326161,-0.0013775951666818997,0.00310843932372882
2021-12-08,Spain,79.78420875744087,0.013171787335959806,0.003412453229868985
2021-12-09,Spain,79.84383041028826,-0.014072075680569895,0.0034204248187443527
2021-12-10,Spain,78.24940203027494,0.004226233760881826,0.003207245094102743
2021-12-11,Spain,78.00721541049305,-0.009182730565816755,0.00317486403668795
2021-12-12,Spain,81.53359665659266,-0.0180927426286992,0.0036463514941669573
2021-12-13,Spain,81.49945175065668,-0.008804555641157563,0.0036417862206579105
2021-12-14,Spain,82.94771055776627,0.01259201264202936,0.003835422647091081
2021-12-15,Spain,80.58591695109021,0.007309141675266417,0.003519643953583813
2021-12-16,Spain,84.15005417800097,0.025013273817373616,0.003996179495814565
2021-12-17,Spain,83.1886032313104,0.0006050979686929026,0.0038676307001200222
2021-12-18,Spain,83.9840507164254,0.012128420885035851,0.003973984348844126
2021-12-19,Spain,86.22883911443591,0.006441006286383555,0.004274119104700995
2021-12-20,Spain,84.10801692358035,0.009850841084936945,0.003990558992294674
2021-12-21,Spain,84.26966191487911,0.010291372488563155,0.004012171399077397
2021-12-22,Spain,84.29269582853503,-0.016900209214778528,0.004015251100512808
2021-12-23,Spain,83.34863466047508,0.0032130914843424563,0.0038890273689393814
2021-12-24,Spain,85.38677675532773,0.015340656406593212,0.004161532911369284
2021-12-25,Spain,83.97082462628441,0.0018139278314404095,0.003972215982017691
2021-12-26,Spain,84.78231727193884,0.008248027628113164,0.0040807149155024655
2021-12-27,Spain,84.1653287230499,0.01978112878283511,0.0039982217470366154
2021-12-28,Spain,87.72451456715933,-0.01075412532797948,0.004474095274945863
2021-12-29,Spain,86.90064248840679,0.006657459612524619,0.004363941175150605
2021-12-30,Spain,88.86115046197324,-0.01303681007727775,0.004626066809140564
2021-12-31,Spain,86.88574280203008,0.0017015640579831626,0.004361949043626324
2022-01-01,Spain,87.37929566716394,-0.003100805467022738,0.004427938501167488
2022-01-02,Spain,87.2350548028631,0.00819709692644821,0.004408653076924435
2022-01-03,Spain,87.19045871056866,-0.01424708161902899,0.004402690449317829
2022-01-04,Spain,90.8260795352918,0.00517895534129309,0.004888783557061751
2022-01-05,Spain,85.32740081038419,0.010775947087051208,0.004153594174357281
2022-01-06,Spain,90.70931045745274,-0.00043557298536178735,0.004873171190791542
2022-01-07,Spain,90.80264611434072,-0.012336723784072134,0.004885650440335793
2022-01-08,Spain,88.96203650513547,-0.009451139587531188,0.004639555567350782
2022-01-09,Spain,89.921312731307,-0.005969786093253049,0.00476781359656924
2022-01-10,Spain,91.9136981294874,-0.014326206683495712,0.005034201335202263
2022-01-11,Spain,90.13942683514514,-0.007764028611935814,0.0047969760883936
2022-01-12,Spain,87.70521736525946,-0.006497578072560017,0.00447151518277055
2022-01-13,Spain,89.59595111996718,0.005581287675314073,0.004724311800198936
2022-01-14,Spain,92.26710952381124,0.009468242500863866,0.0050814534693661905
2022-01-15,Spain,89.56796862979681,0.013264002491226279,0.00472057045965076
2022-01-16,Spain,92.4913343424156,-0.009490587609244372,0.005111432981577012
2022-01-17,Spain,90.53391585505638,0.014952864610165761,0.004849720420903608
2022-01-18,Spain,92.13723099811044,0.0006272984100501589,0.005064088331682475
2022-01-19,Spain,90.67513222801162,0.011008887474840634,0.004868601461832669
2022-01-20,Spain,90.57862520637292,-0.009719162407099802,0.004855698191571793
2022-01-21,Spain,91.14475751599748,-0.004630754061707876,0.004931391732523113
2022-01-22,Spain,88.9513991903021,-0.011869956641554325,0.004638133327333273
2022-01-23,Spain,92.46831242013602,-0.0032627059467866815,0.005108354883423591
2022-01-24,Spain,89.07868687858527,0.009884698525080893,0.004655152062497939
2022-01-25,Spain,91.79627776022156,-0.006668132298603524,0.005018501889368767
2022-01-26,Spain,90.53673516696828,-0.005969945952827516,0.0048500973711289004
2022-01-27,Spain,92.44239915117863,0.0015027832141729647,0.005104890203786585
2022-01-28,Spain,93.6518050713219,-0.01196401795767521,0.00526659130260541
2022-01-29,Spain,92.104767341711,0.016827912736722794,0.005059747846139916
2022-01-30,Spain,91.72078134797412,-0.004122611769593831,0.005008407798862046
2022-01-31,Spain,92.4935592031607,-0.03468087221091842,0.005111730451947557
2022-02-01,Spain,92.73949011057482,-0.009567975713455468,0.005144612131539188
2022-02-02,Spain,93.26348981378122,-0.010873322708095046,0.005214672420130447
2022-02-03,Spain,91.55034724189198,-0.014621253379743848,0.004985620261798873
2022-02-04,Spain,93.62994241360238,-0.014283956625282812,0.005263668201504724
2022-02-05,Spain,90.8316496077422,-0.013193646375697199,0.004889528291993776
2022-02-06,Spain,91.90452722034053,-0.0034768771795636866,0.005032975157901889
2022-02-07,Spain,94.89508813395965,0.017929050238528532,0.005432821874180207
2022-02-08,Spain,92.30008675824384,-0.004073284318737436,0.005085862621789659
2022-02-09,Spain,92.92977561109788,-0.018826149033081663,0.005170053857936744
2022-02-10,Spain,92.46295964823835,-0.005585136002531854,0.005107639202209235
2022-02-11,Spain,92.2552965818118,-0.006095522012000032,0.0050798740445678016
2022-02-12,Spain,94.288498622904,-0.0223398251594098,0.005351719087402006
2022-02-13,Spain,91.80305519056056,-0.0073872081330357275,0.00501940805157182
2022-02-14,Spain,89.69912727574274,-0.03909324662755509,0.004738106753144788
2022-02-15,Spain,91.29997269608688,-0.01351394688051677,0.0049521444547942625
2022-02-16,Spain,91.71483002556536,0.014361593596449396,0.005007612089698652
2022-02-17,Spain,90.65341669271376,-0.018202979857719015,0.004865698031428848
2022-02-18,Spain,90.51167801045692,-0.0008064104384448711,0.004846747156222822
2022-02-19,Spain,92.72372692492698,-0.007035336684685589,0.005142504547643916
2022-02-20,Spain,91.72567722520174,-0.03330907453991827,0.005009062391926461
2022-02-21,Spain,92.9056690410932,-0.0029144868152943815,0.005166830739219045
2022-02-22,Spain,91.0810978869778,0.0033402854899247103,0.004922880254456541
2022-02-23,Spain,89.21277148969486,-0.03314543108836254,0.004673079566068079
2022-02-24,Spain,90.17833778889424,0.0003544257423513386,0.004802178596395688
2022-02-25,Spain,89.9437437693474,-0.019782098895136713,0.004770812691776539
2022-02-26,Spain,89.7281434753574,-0.023697582209678103,0.004741986303660532
2022-02-27,Spain,90.9530997528289,0.016655872114398562,0.004905766530607575
2022-02-28,Spain,87.59028754075379,0.006842273502989826,0.0044561487300352936
2022-03-01,Spain,89.46357679629146,-0.021534660694449315,0.004706612967046849
2022-03-02,Spain,91.46881831865468,-0.006696767394331005,0.004974719606978674
2022-03-03,Spain,87.86796370390329,-0.021830456139367627,0.0044932748429054445
2022-03-04,Spain,90.03982045445645,-0.021942501858866592,0.004783658424788299
2022-03-05,Spain,88.94661142702091,0.009426925014961895,0.004637493189418816
2022-03-06,Spain,86.62654141970398,-0.04842527693212517,0.004327293062834927
2022-03-07,Spain,87.34901625193774,-0.012841537987455354,0.004423890055040244
2022-03-08,Spain,90.02981555715716,-0.014410413222249119,0.004782320740839578
2022-03-09,Spain,87.24572425037877,-0.006447882985032294,0.004410079613175281
2022-03-10,Spain,87.995290383385,-0.0040565664364802245,0.004510298791307076
2022-03-11,Spain,87.58546069179401,-0.014262958407980975,0.004455503366251613
2022-03-12,Spain,86.03820202057607,-0.03554681985098895,0.00424863036924887
2022-03-13,Spain,88.71027930231892,0.00941261754018008,0.004605894895071149
2022-03-14,Spain,88.20515294079037,-0.020773682866407128,0.004538358027307308
2022-03-15,Spain,87.32516176305808,-0.0031111889189112674,0.004420700640304168
2022-03-16,Spain,86.37941145936041,-0.01662777552097161,0.004294251066369526
2022-03-17,Spain,85.28788159275098,-0.007399045121550429,0.004148310339699853
2022-03-18,Spain,84.90100352229695,-0.01153785604650892,0.004096583613330007
2022-03-19,Spain,87.04045591538991,0.008023859775121878,0.004382634638111427
2022-03-20,Spain,82.99326116615758,-0.005469620746556103,0.003841512896283732
2022-03-21,Spain,86.6189128419712,0.0037715176112289583,0.004326273099742906
2022-03-22,Spain,85.56421897348778,-0.016899193621123132,0.0041852574534568
2022-03-23,Spain,85.48406853926515,-0.01674606237995313,0.004174541106638297
2022-03-24,Spain,84.63524153093753,-0.0359059665942727,0.004061050459976494
2022-03-25,Spain,83.13228311438812,0.018256256247985547,0.003860100536226944
2022-03-26,Spain,83.05263052693677,-0.03792811971979049,0.003849450752973758
2022-03-27,Spain,83.69491927862084,-0.016458682975862615,0.003935326632342684
2022-03-28,Spain,84.18205066047176,-0.025189258036574458,0.004000457518840325
2022-03-29,Spain,84.93139925197735,-0.016391415799995812,0.004100647611039013
2022-03-30,Spain,83.47013477362904,-0.03070379745096652,0.0039052722884295047
2022-03-31,Spain,83.54046666332452,-0.012027866036648405,0.003914675867208429
2022-04-01,Spain,81.61515813848192,-0.02062849066139627,0.003657256502173881
2022-04-02,Spain,83.44481368612462,0.011211207633087028,0.0039018867851798858
2022-04-03,Spain,82.73594755164217,0.02912048023957503,0.003807109315554397
2022-04-04,Spain,84.11415009752534,-0.04099856378000588,0.003991379015538842
2022-04-05,Spain,82.81576787171782,-0.05306380729092908,0.003817781525148654
2022-04-06,Spain,81.37640633313876,-0.015491902043939021,0.0036253346894673634
2022-04-07,Spain,79.67054856980151,-0.011709389171850049,0.0033972565312857155
2022-04-08,Spain,82.7913654420007,-0.04052439445003664,0.0038145188491245105
2022-04-09,Spain,79.41026526181335,-0.020443108662393072,0.0033624558938778063
2022-04-10,Spain,80.69895082753159,-0.06565090351384839,0.0035347569125332426
2022-04-11,Spain,81.32106418803147,-0.0037229584884652667,0.003617935283258257
2022-04-12,Spain,80.80432801402496,0.004012477888286625,0.0035488461497054863
2022-04-13,Spain,78.17593570423003,0.016033270783637477,0.003197422432042153
2022-04-14,Spain,78.0395136878015,-0.004854609505564156,0.0031791824105637063
2022-04-15,Spain,80.46097244128254,0.01421151346096039,0.0035029385082153237
2022-04-16,Spain,79.63009986617585,-0.0231733063612527,0.003391848421640204
2022-04-17,Spain,82.38800019270954,-0.028516164924461407,0.003760587738858419
2022-04-18,Spain,77.25231658890564,0.019084642325530865,0.0030739318625397872
2022-04-19,Spain,75.92980323810242,0.028268063418982692,0.0028971079703579835
2022-04-20,Spain,76.24889506286118,0.016050580639202394,0.0029397714779762383
2022-04-21,Spain,76.38949629323423,-0.016168690410561126,0.002958570272547963
2022-04-22,Spain,76.72976193501678,-0.006588950648540148,0.0030040647812568455
2022-04-23,Spain,77.37640020451116,0.025635808447624697,0.0030905222038426034
2022-04-24,Spain,77.13693942409586,0.009205385171627611,0.003058505599101179
2022-04-25,Spain,76.15260763498411,-0.04596025701617634,0.002926897568041751
2022-04-26,Spain,75.31307389747684,-0.031906945065033554,0.002814649458792939
2022-04-27,Spain,76.40393975790136,-0.02536745918461847,0.002960501405899078
2022-04-28,Spain,75.15424248345921,0.016615704722164892,0.002793413235498649
2022-04-29,Spain,76.73718075026989,-0.02218205552597574,0.0030050566984935493
2022-04-30,Spain,74.89536471062894,-0.012366510813036413,0.002758800522240667
2022-05-01,Spain,74.33284517607555,0.031538857764271455,0.0026835900198532115
2022-05-02,Spain,76.38333626530634,0.045974106116686286,0.0029577466588479604
2022-05-03,Spain,76.1560985863272,-0.016374578291555864,0.002927364318417864
2022-05-04,Spain,76.45191616980489,-0.04616357789539194,0.002966915992096297
2022-05-05,Spain,73.02650210831194,0.030532499484280606,0.0025089281416752823
2022-05-06,Spain,75.23773505107484,0.025410692129961276,0.0028045764352993023
2022-05-07,Spain,75.5274777408256,-0.020025303620156976,0.002843315877968701
2022-05-08,Spain,73.8596580540604,-0.07153196580813592,0.0026203235215647774
2022-05-09,Spain,72.19718423105027,0.00044978900362657726,0.0023980459227363983
2022-05-10,Spain,72.97211315568356,0.010760854722125401,0.00250165618008064
2022-05-11,Spain,73.71633328636408,0.02018072502791668,0.0026011605821095905
2022-05-12,Spain,72.88904670821186,-0.035634619080369134,0.002490549953786032
2022-05-13,Spain,72.6759689116739,-0.0238013629157372,0.002462060830936359
2022-05-14,Spain,73.56980186181772,-0.02806979107081453,0.002581568903281174
2022-05-15,Spain,74.57734967537533,0.01392636925479529,0.002716280984519763
2022-05-16,Spain,73.89735174961251,-0.027141365531040407,0.0026253632785957293
2022-05-17,Spain,70.65429204149001,0.019465539828804168,0.0021917567370663598
2022-05-18,Spain,69.54124219923088,-0.008211877888221863,0.002042938726888187
2022-05-19,Spain,73.5049123587136,0.06306499176874958,0.002572892987462519
2022-05-20,Spain,73.00074077403151,0.03072697234873978,0.002505483776147709
2022-05-21,Spain,70.95974746167974,0.051242221864555404,0.002232597017622447
2022-05-22,Spain,68.8427451584916,0.04517929988921132,0.0019495476353381643
2022-05-23,Spain,72.56981015481205,-0.028793182359779124,0.002447867095526358
2022-05-24,Spain,69.92584460373998,0.011036460770521117,0.002094361190084098
2022-05-25,Spain,69.37750665681021,0.0486260478623084,0.0020210468073232632
2022-05-26,Spain,69.96141506715418,-0.02887710915750219,0.0020991170647856943
2022-05-27,Spain,70.19483055096426,-0.0033844902259350107,0.002130325395739578
2022-05-28,Spain,67.93130243352458,0.01335521355171565,0.001827685084739658
2022-05-29,Spain,68.18085458051365,0.028906357307937114,0.0018610509346239966
2022-05-30,Spain,69.5847039460828,0.06706182411099348,0.0020487496892007484
2022-05-31,Spain,69.535097388673,0.0026816634058484112,0.0020421171477949364
2022-06-01,Spain,67.42326208662249,0.022132791439567256,0.0017597586086325829
2022-06-02,Spain,72.0955699732883,0.004194492527783922,0.002384459800110321
2022-06-03,Spain,70.53199848878332,0.011659829747920014,0.002175405732393926
2022-06-04,Spain,69.62544254575155,0.009864444970913766,0.002054196558792719
2022-06-05,Spain,69.61912871926364,-0.010084319643235418,0.00205335238177668
2022-06-06,Spain,66.09931912405705,-0.0054322358589935504,0.0015827435731886339
2022-06-07,Spain,68.68593236703273,0.027926859238743162,0.0019285813077673996
2022-06-08,Spain,69.1430052403275,0.0038042516885070654,0.001989693284003869
2022-06-09,Spain,68.50300135274247,-0.015185992948076432,0.0019041228976289125
2022-06-10,Spain,68.68333330996998,0.01155764103623902,0.0019282338062578232
2022-06-11,Spain,68.90106478732112,-0.0008993685475324753,0.001957345139804921
2022-06-12,Spain,69.98154426995146,0.040499589059733054,0.002101808397907564
2022-06-13,Spain,69.32957360654652,0.022033215298094433,0.0020146380187037573
2022-06-14,Spain,67.2166241054523,0.0019641503106750946,0.0017321305078796404
2022-06-15,Spain,69.15011437322644,0.019000444452609955,0.001990643795806616
2022-06-16,Spain,67.13101043772114,0.05305150024848615,0.0017206837108072427
2022-06-17,Spain,67.88432039121278,0.025406535192546542,0.001821403448656985
2022-06-18,Spain,67.95814118508562,-0.00021628636398851597,0.001831273504099993
2022-06-19,Spain,67.45291763961654,-0.008169857235788669,0.0017637236425598621
2022-06-20,Spain,67.1594803342202,0.0019608342339338947,0.0017244902190031103
2022-06-21,Spain,67.67095867910025,0.04595821145225898,0.0017928763654669376
2022-06-22,Spain,67.68819808604907,0.020668890053604727,0.001795181324455628
2022-06-23,Spain,64.13743932885205,0.01225194549276587,0.0013204345226446113
2022-06-24,Spain,67.01674697204855,0.009026277357847334,0.001705406352191438
2022-06-25,Spain,66.0849043591247,0.04056741945220743,0.001580816277075763
2022-06-26,Spain,68.95657698809218,0.01492161466301134,0.001964767282952252
2022-06-27,Spain,67.19810351032086,0.016986737401113672,0.0017296542502942833
2022-06-28,Spain,66.00623106701866,-0.014653960847514469,0.0015702974284664108
2022-06-29,Spain,67.48666233871612,0.021448005970423623,0.0017682354072476548
2022-06-30,Spain,67.0358073960553,0.008252559620558486,0.0017079547864718653
2022-07-01,Spain,67.52036240499521,0.022833691120940358,0.0017727412043971784
2022-07-02,Spain,64.19238435051906,0.02693272871776564,0.001327780832291522
2022-07-03,Spain,66.30777453920854,0.02770961463729904,0.0016106146701655175
2022-07-04,Spain,65.49092771589548,0.025429939929580314,0.0015013998675120445
2022-07-05,Spain,68.51392634956304,0.0346301029995022,0.0019055836015671465
2022-07-06,Spain,67.6272196405304,-0.0012496326236579591,0.0017870283284429538
2022-07-07,Spain,66.35337082088256,0.016016102739959237,0.001616711026009277
2022-07-08,Spain,66.5140841787339,0.020230695826789713,0.0016381988706829212
2022-07-09,Spain,66.4948267163015,0.013574337739605369,0.0016356240917903128
2022-07-10,Spain,65.96769324734228,0.020776370592917814,0.0015651448095781112
2022-07-11,Spain,65.39401495356839,0.015854909721625177,0.0014884423485377685
2022-07-12,Spain,64.95583076614076,-0.007573100463538651,0.001429855844691577
2022-07-13,Spain,68.0125225175994,0.016460953364475728,0.0018385444468630866
2022-07-14,Spain,65.298830080446,0.01785968843870478,0.00147571585338964
2022-07-15,Spain,67.11407977994952,0.01587765895310511,0.0017184200324840268
2022-07-16,Spain,67.62768001754839,0.0021848286928296545,0.0017870898821929727
2022-07-17,Spain,67.27271951064847,0.01313700405306939,0.001739630627159555
2022-07-18,Spain,66.50268482005905,0.0166988839060096,0.0016366747431812668
2022-07-19,Spain,67.31187771659216,0.03285646949568033,0.0017448661935011841
2022-07-20,Spain,65.84044400962321,0.019994068224320927,0.0015481312153660083
2022-07-21,Spain,65.3473465171724,0.024056781418947182,0.0014822026424806877
2022-07-22,Spain,67.74843433692388,-0.0024572889326268665,0.0018032350868797684
2022-07-23,Spain,67.41238682794211,0.029199781860105745,0.0017583045548287572
2022-07-24,Spain,68.06260824550141,-0.005897050173912177,0.0018452410547612338
2022-07-25,Spain,66.65829312866435,0.0061416156481310935,0.001657480027881574
2022-07-26,Spain,64.21465145720158,0.005543090271922679,0.001330758009398158
2022-07-27,Spain,66.090046294286,0.01663126223355249,0.001581503768803551
2022-07-28,Spain,65.83097083607663,0.0023338091173599196,0.0015468646244338234
2022-07-29,Spain,67.98458518357361,0.03312666956771615,0.0018348091438231432
2022-07-30,Spain,65.66902975903645,-0.0029520054158300724,0.0015252126301239241
2022-07-31,Spain,67.92681643000336,0.04197395764813194,0.0018270852929852055
2022-08-01,Spain,67.07900416239195,0.021105351538999173,0.001713730320116705
2022-08-02,Spain,67.16437840010849,0.02224840130539185,0.001725145104697839
2022-08-03,Spain,67.15209767095033,0.008945746558458367,0.0017235031353920035
2022-08-04,Spain,67.61175987633881,0.022262140147285336,0.0017849613128813257
2022-08-05,Spain,65.50412915453954,-0.004686825912628478,0.0015031649383614428
2022-08-06,Spain,68.38425045815353,0.008286299767076954,0.0018882455566791708
2022-08-07,Spain,64.85922227305582,-0.0003317168747933863,0.0014169390074023928
2022-08-08,Spain,66.01133237816614,0.010756128921192598,0.0015709794886450698
2022-08-09,Spain,66.00057618082573,0.003954285251287715,0.001569541353689645
2022-08-10,Spain,67.87252554054157,0.006424453557697163,0.0018198264427219451
2022-08-11,Spain,65.9158386706716,0.0036053323800580017,0.0015582117014406533
2022-08-12,Spain,69.16675156444802,0.01540886101941119,0.001992868236796181
2022-08-13,Spain,65.76635253793364,0.023422311848730004,0.0015382249695094575
2022-08-14,Spain,70.31475788308572,0.0022657445552312083,0.00214636002981856
2022-08-15,Spain,67.83219922207039,0.007295375863858311,0.0018144346963285289
2022-08-16,Spain,68.12375107653752,0.017128779574127506,0.001853416029597029
2022-08-17,Spain,67.4974495638717,0.009296177522854165,0.0017696776907124645
2022-08-18,Spain,68.17511105029398,0.013022210639711318,0.0018602830078823197
2022-08-19,Spain,66.1415456574536,0.004120580174999944,0.0015883893838596489
2022-08-20,Spain,65.30687632740869,0.0035855032676046505,0.0014767916600758524
2022-08-21,Spain,68.15024493503302,0.008564227869356955,0.0018569583357486022
2022-08-22,Spain,67.8823667117253,0.012641800179242324,0.001821142236011499
2022-08-23,Spain,66.82233956262014,-0.0008712325747204375,0.0016794135145514746
2022-08-24,Spain,66.70086455549533,0.0022896482300893695,0.0016631719518106708
2022-08-25,Spain,66.81346444835847,0.0054289135206389005,0.001678226885889954
2022-08-26,Spain,67.21037895182631,0.00759185575256538,0.0017312955126255304
2022-08-27,Spain,68.11601320219194,0.013867110820916295,0.001852381453229108
2022-08-28,Spain,66.54134116329959,0.010265682512965668,0.0016418432090157765
2022-08-29,Spain,67.34890385837558,-0.002020923179488321,0.001749816696646307
2022-08-30,Spain,68.42991680831233,0.0023837283933509923,0.0018943512808837033
2022-08-31,Spain,66.64943144555738,0.012283765602409957,0.0016562951950046092
2022-09-01,Spain,67.6105841206793,0.0034728354092017355,0.0017848041109204986
2022-09-02,Spain,66.05235234621892,0.007741072928263648,0.001576463978010611
2022-09-03,Spain,66.84512220439461,-0.000895852392513774,0.0016824596202034891
2022-09-04,Spain,66.39891805426734,0.020568492495849355,0.0016228008239537123
