iso_code,continent,location,date,population,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,total_cases_per_million,total_deaths_per_million,new_tests,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,icu_patients,hosp_patients,stringency_index,excess_mortality
ESP,Europe,Spain,2024-07-04,47500000,0,267.7142857142857,10561305,0,2.5714285714285716,162155,222343.26315789475,3413.7894736842104,0,0.0,161.34313498403816,81.87345953584938,2501.4359986849877,0,0,19.506172019477063,0.0
ESP,Europe,Spain,2024-07-05,47500000,0,226.57142857142858,10561305,0,2.142857142857143,162155,222343.26315789475,3413.7894736842104,0,0.0,161.37056277834122,81.91153264132667,2442.9203477110436,0,0,19.288110642803925,0.0
ESP,Europe,Spain,2024-07-06,47500000,190,162.14285714285714,10561495,2,1.5714285714285714,162157,222347.26315789475,3413.831578947368,1627,0.11677934849416104,161.3986057351431,81.94940183607405,2384.1807831023198,4,15,19.370241490644617,2.5
ESP,Europe,Spain,2024-07-07,47500000,0,162.14285714285714,10561495,0,1.5714285714285714,162157,222347.26315789475,3413.831578947368,0,0.0,161.42730793537655,81.98707029192545,2325.3130269034723,0,0,18.858223003325694,0.0
ESP,Europe,Spain,2024-07-08,47500000,1231,289.2857142857143,10562726,11,2.7142857142857144,162168,222373.1789473684,3414.063157894737,10424,0.1180928626247122,161.45671304796855,82.02454123647438,2266.41300623827,25,98,20.5779503396822,13.75
ESP,Europe,Spain,2024-07-09,47500000,0,289.2857142857143,10562726,0,2.7142857142857144,162168,222373.1789473684,3414.063157894737,0,0.0,161.48686430254884,82.06181795217728,2207.576699846809,0,0,18.436791792759454,0.0
ESP,Europe,Spain,2024-07-10,47500000,0,203.0,10562726,0,1.8571428571428572,162168,222373.1789473684,3414.063157894737,0,0.0,161.51780446243262,82.09890377544183,2148.899984539939,0,0,18.22930015944412,0.0
ESP,Europe,Spain,2024-07-11,47500000,0,203.0,10562726,0,1.8571428571428572,162168,222373.1789473684,3414.063157894737,0,0.0,161.54957579789496,82.13580209570011,2090.4784818167554,0,0,18.023985577970578,0.0
ESP,Europe,Spain,2024-07-12,47500000,0,203.0,10562726,0,1.8571428571428572,162168,222373.1789473684,3414.063157894737,0,0.0,161.58222005975335,82.17251635446723,2032.4074048907464,0,0,17.82086857962603,0.0
ESP,Europe,Spain,2024-07-13,47500000,0,175.85714285714286,10562726,0,1.5714285714285714,162168,222373.1789473684,3414.063157894737,0,0.0,161.6157784532746,82.2090500443853,1974.781406368794,0,0,17.619969475940895,0.0
ESP,Europe,Spain,2024-07-14,47500000,506,248.14285714285714,10563232,5,2.2857142857142856,162173,222383.83157894737,3414.1684210526314,4159,0.12166386150516952,161.650291612423,82.2454067082532,1917.694426827363,10,40,18.215251792111147,6.25
ESP,Europe,Spain,2024-07-15,47500000,289,113.57142857142857,10563521,3,1.1428571428571428,162176,222389.91578947369,3414.2315789473687,2366,0.12214708368554522,161.6857995744654,82.28158993804267,1861.2395445274499,6,23,17.678362899672784,3.75
ESP,Europe,Spain,2024-07-16,47500000,188,140.42857142857142,10563709,2,1.4285714285714286,162178,222393.8736842105,3414.273684210526,1533,0.12263535551206783,161.72234175494924,82.31760337390043,1805.5088265093877,4,15,17.325762245795023,2.5
ESP,Europe,Spain,2024-07-17,47500000,356,191.28571428571428,10564065,3,1.8571428571428572,162181,222401.3684210526,3414.3368421052633,2893,0.12305565157276184,161.75995692306913,82.35345070313707,1750.593181305058,7,28,17.39753514333705,3.75
ESP,Europe,Spain,2024-07-18,47500000,1037,339.42857142857144,10565102,9,3.142857142857143,162190,222423.19999999998,3414.5263157894738,8401,0.12343768598976312,161.79868317743725,82.38913565920288,1696.5822135037724,21,83,18.27655096919758,11.25
ESP,Europe,Spain,2024-07-19,47500000,0,339.42857142857144,10565102,0,3.142857142857143,162190,222423.19999999998,3414.5263157894738,0,0.0,161.83855792227308,82.42466202065073,1643.5640804039858,0,0,16.46225989091008,0.0
ESP,Europe,Spain,2024-07-20,47500000,0,339.42857142857144,10565102,0,3.142857142857143,162190,222423.19999999998,3414.5263157894738,0,0.0,161.87961784402705,82.46003361008657,1591.625350980366,0,0,16.27743589224524,0.0
ESP,Europe,Spain,2024-07-21,47500000,738,372.57142857142856,10565840,7,3.4285714285714284,162197,222438.73684210528,3414.6736842105265,5934,0.1243680485338726,161.92189888845243,82.49525429310755,1540.8508673920346,15,59,17.25294906177234,8.75
ESP,Europe,Spain,2024-07-22,47500000,0,331.2857142857143,10565840,0,3.0,162197,222438.73684210528,3414.6736842105265,0,0.0,161.96543623814065,82.53032797722828,1491.3236092530624,0,0,15.914922849865896,0.0
ESP,Europe,Spain,2024-07-23,47500000,0,304.42857142857144,10565840,0,2.7142857142857144,162197,222438.73684210528,3414.6736842105265,0,0.0,162.01026429053326,82.56525861079551,1443.1245608829345,0,0,15.737270057153541,0.0
ESP,Europe,Spain,2024-07-24,47500000,0,253.57142857142858,10565840,0,2.2857142857142856,162197,222438.73684210528,3414.6736842105265,0,0.0,162.0564166364246,82.60005018189128,1396.3325817487705,0,0,15.562043517216527,0.0
ESP,Europe,Spain,2024-07-25,47500000,900,234.0,10566740,8,2.142857142857143,162205,222457.68421052632,3414.842105263158,7201,0.12498264129981947,162.10392603896864,82.63470671722523,1351.024280307125,18,72,16.801413108111483,10.0
ESP,Europe,Spain,2024-07-26,47500000,0,234.0,10566740,0,2.142857142857143,162205,222457.68421052632,3414.842105263158,0,0.0,162.15282441320323,82.66923228101605,1307.2738914467432,0,0,15.218939041325196,0.0
ESP,Europe,Spain,2024-07-27,47500000,799,348.14285714285717,10567539,7,3.142857142857143,162212,222474.5052631579,3414.9894736842107,6392,0.125,162.203142806104,82.70363097386259,1265.1531577285295,16,64,16.30477289562506,8.75
ESP,Europe,Spain,2024-07-28,47500000,469,309.7142857142857,10568008,4,2.7142857142857144,162216,222484.37894736842,3415.073684210526,3754,0.12493340436867341,162.2549113771813,82.7379069316048,1224.7312146128643,9,38,15.621634942465693,5.0
ESP,Europe,Spain,2024-07-29,47500000,0,309.7142857142857,10568008,0,2.7142857142857144,162216,222484.37894736842,3415.073684210526,0,0.0,162.30815937963115,82.77206432417493,1186.0744798574935,0,0,14.722909307688234,0.0
ESP,Europe,Spain,2024-07-30,47500000,0,309.7142857142857,10568008,0,2.7142857142857144,162216,222484.37894736842,3415.073684210526,0,0.0,162.3629151420532,82.80610735443923,1149.2465472634021,0,0,14.562599643973982,0.0
ESP,Europe,Spain,2024-07-31,47500000,0,309.7142857142857,10568008,0,2.7142857142857144,162216,222484.37894736842,3415.073684210526,0,0.0,162.4192060507462,82.84004025703055,1114.3080849381847,0,0,14.40483369909752,0.0
ESP,Europe,Spain,2024-08-01,47500000,0,181.14285714285714,10568008,0,1.5714285714285714,162216,222484.37894736842,3415.073684210526,0,0.0,162.47705853259248,82.873867297172,1081.3167382401255,0,0,14.249627249521964,0.0
ESP,Europe,Spain,2024-08-02,47500000,10,182.57142857142858,10568018,0,1.5714285714285714,162216,222484.5894736842,3415.073684210526,80,0.125,162.5364980385419,82.9075927694923,1050.3270375578159,0,1,14.11268639749115,0.0
ESP,Europe,Spain,2024-08-03,47500000,0,68.42857142857143,10568018,0,0.5714285714285714,162216,222484.5894736842,3415.073684210526,0,0.0,162.59754902770595,82.94122099683275,1021.3903110732545,0,0,13.946954660836358,0.0
ESP,Europe,Spain,2024-08-04,47500000,0,1.4285714285714286,10568018,0,0.0,162216,222484.5894736842,3415.073684210526,0,0.0,162.66023495207162,82.97475632904656,994.5546026476661,0,0,13.799518788733057,0.0
ESP,Europe,Spain,2024-08-05,47500000,0,1.4285714285714286,10568018,0,0.0,162216,222484.5894736842,3415.073684210526,0,0.0,162.72457824184454,83.00820314179053,969.8645949615434,0,0,13.654702942917169,0.0
ESP,Europe,Spain,2024-08-06,47500000,1196,172.28571428571428,10569214,11,1.5714285714285714,162227,222509.76842105263,3415.305263157895,9777,0.12232791244758105,162.79060029143096,83.04156583530964,947.3615380319604,24,96,15.389115179559479,13.75
ESP,Europe,Spain,2024-08-07,47500000,0,172.28571428571428,10569214,0,1.5714285714285714,162227,222509.76842105263,3415.305263157895,0,0.0,162.8583214460669,83.07484883321477,927.08318322127,0,0,13.372988992554863,0.0
ESP,Europe,Spain,2024-08-08,47500000,0,172.28571428571428,10569214,0,1.5714285714285714,162227,222509.76842105263,3415.305263157895,0,0.0,162.92776098910298,83.10805658125395,909.0637228430444,0,0,13.236119059168725,0.0
ESP,Europe,Spain,2024-08-09,47500000,0,170.85714285714286,10569214,0,1.5714285714285714,162227,222509.76842105263,3415.305263157895,0,0.0,162.99893712995305,83.14119354607749,893.333735461606,0,0,13.10192549157346,0.0
ESP,Europe,Spain,2024-08-10,47500000,0,170.85714285714286,10569214,0,1.5714285714285714,162227,222509.76842105263,3415.305263157895,0,0.0,163.07186699271384,83.17426421399722,879.9201369729044,0,0,12.970421709014094,0.0
ESP,Europe,Spain,2024-08-11,47500000,88,183.42857142857142,10569302,1,1.7142857142857142,162228,222511.62105263158,3415.326315789474,735,0.11972789115646258,163.14656660546297,83.20727308974038,868.8461375447741,2,7,12.979697980968405,1.25
ESP,Europe,Spain,2024-08-12,47500000,390,239.14285714285714,10569692,3,2.142857142857143,162231,222519.83157894737,3415.3894736842103,3278,0.11897498474679682,163.2230508902419,83.2402246951983,860.1312044856563,8,31,13.32746851719063,3.75
ESP,Europe,Spain,2024-08-13,47500000,0,68.28571428571429,10569692,0,0.5714285714285714,162231,222519.83157894737,3415.3894736842103,0,0.0,163.3013336537302,83.27312356817032,853.7910311010405,0,0,12.592179221493367,0.0
ESP,Europe,Spain,2024-08-14,47500000,0,68.28571428571429,10569692,0,0.5714285714285714,162231,222519.83157894737,3415.3894736842103,0,0.0,163.38142757861687,83.3059742611034,849.837511587516,0,0,12.47156337243852,0.0
ESP,Europe,Spain,2024-08-15,47500000,0,68.28571428571429,10569692,0,0.5714285714285714,162231,222519.83157894737,3415.3894736842103,0,0.0,163.4633442156738,83.33878133982753,848.2787220046137,0,0,12.353700344106187,0.0
ESP,Europe,Spain,2024-08-16,47500000,606,154.85714285714286,10570298,5,1.2857142857142858,162236,222532.5894736842,3415.4947368421053,5209,0.11633710885006719,163.54709397653727,83.37154938228744,849.1189073548189,12,48,13.189451175436936,6.25
ESP,Europe,Spain,2024-08-17,47500000,0,154.85714285714286,10570298,0,1.2857142857142858,162236,222532.5894736842,3415.4947368421053,0,0.0,163.63268612720077,83.40428297727105,852.3584747924795,0,0,12.126279617968947,0.0
ESP,Europe,Spain,2024-08-18,47500000,0,142.28571428571428,10570298,0,1.1428571428571428,162236,222532.5894736842,3415.4947368421053,0,0.0,163.72012878222415,83.4369867231348,857.9939929724458,0,0,12.016744662047142,0.0
ESP,Europe,Spain,2024-08-19,47500000,0,86.57142857142857,10570298,0,0.7142857142857143,162236,222532.5894736842,3415.4947368421053,0,0.0,163.80942889966227,83.46966522652632,866.0181975394873,0,0,11.910008008339833,0.0
ESP,Europe,Spain,2024-08-20,47500000,0,86.57142857142857,10570298,0,0.7142857142857143,162236,222532.5894736842,3415.4947368421053,0,0.0,163.9005922767165,83.50232310110493,876.4200027497106,0,0,11.80608033042348,0.0
ESP,Europe,Spain,2024-08-21,47500000,515,160.14285714285714,10570813,5,1.4285714285714286,162241,222543.43157894738,3415.6,4564,0.11283961437335671,163.9936235461115,83.53496496626,889.1845192053975,10,41,12.513036979987547,6.25
ESP,Europe,Spain,2024-08-22,47500000,0,160.14285714285714,10570813,0,1.4285714285714286,162241,222543.43157894738,3415.6,0,0.0,164.08852617320014,83.56759544582792,904.2930776748401,0,0,11.606693190753731,0.0
ESP,Europe,Spain,2024-08-23,47500000,1055,224.28571428571428,10571868,9,2.0,162250,222565.64210526316,3415.7894736842104,9468,0.11142796789184622,164.18530245379753,83.60021916680759,921.7232589591631,21,84,13.16661003988565,11.25
ESP,Europe,Spain,2024-08-24,47500000,152,246.0,10572020,1,2.142857142857143,162251,222568.84210526315,3415.8105263157895,1372,0.11078717201166181,164.2839535127464,83.6328407580753,941.4489297582184,3,12,11.657159837505729,1.25
ESP,Europe,Spain,2024-08-25,47500000,566,326.85714285714283,10572586,5,2.857142857142857,162256,222580.75789473683,3415.915789473684,5142,0.11007390120575651,164.38447930321402,83.66546484909892,963.4402844783374,11,45,12.217017358627972,6.25
ESP,Europe,Spain,2024-08-26,47500000,0,326.85714285714283,10572586,0,2.857142857142857,162256,222580.75789473683,3415.915789473684,0,0.0,164.4868786067215,83.69809606865192,987.6638929148705,0,0,11.242064953439368,0.0
ESP,Europe,Spain,2024-08-27,47500000,0,326.85714285714283,10572586,0,2.857142857142857,162256,222580.75789473683,3415.915789473684,0,0.0,164.5911490339052,83.73073904352772,1014.0827537334415,0,0,11.158075243613297,0.0
ESP,Europe,Spain,2024-08-28,47500000,0,253.28571428571428,10572586,0,2.142857142857143,162256,222580.75789473683,3415.915789473684,0,0.0,164.69728702601023,83.76339839725439,1042.6563536641336,0,0,11.076969702228002,0.0
ESP,Europe,Spain,2024-08-29,47500000,0,253.28571428571428,10572586,0,2.142857142857143,162256,222580.75789473683,3415.915789473684,0,0.0,164.80528785711428,83.79607874881046,1073.3407323141014,0,0,10.998756439770077,0.0
ESP,Europe,Spain,2024-08-30,47500000,461,168.42857142857142,10573047,4,1.4285714285714286,162260,222590.46315789473,3416.0,4312,0.10691094619666049,164.91514563708145,83.82878471134188,1106.0885524948558,9,37,11.646779095175962,5.0
ESP,Europe,Spain,2024-08-31,47500000,142,167.0,10573189,1,1.4285714285714286,162261,222593.45263157896,3416.0210526315786,1335,0.10636704119850188,165.0268533152431,83.86152089088057,1140.8491759515925,3,11,11.073844007214968,1.25
ESP,Europe,Spain,2024-09-01,47500000,235,119.71428571428571,10573424,2,1.0,162263,222598.4,3416.063157894737,2222,0.10576057605760576,165.1404026848045,83.89429188506504,1177.5687443736874,5,19,11.15027575839524,2.5
ESP,Europe,Spain,2024-09-02,47500000,0,119.71428571428571,10573424,0,1.0,162263,222598.4,3416.063157894737,0,0.0,165.25578438797382,83.92710228186333,1216.1902655564077,0,0,10.714978249829318,0.0
ESP,Europe,Spain,2024-09-03,47500000,0,119.71428571428571,10573424,0,1.0,162263,222598.4,3416.063157894737,0,0.0,165.3729879218102,83.95995665829847,1256.6537045763844,0,0,10.651337889649753,0.0
ESP,Europe,Spain,2024-09-04,47500000,792,232.85714285714286,10574216,7,2.0,162270,222615.0736842105,3416.2105263157896,7601,0.10419681620839363,165.49200164478808,83.9928595791773,1298.8960798345759,16,63,11.833326444106852,8.75
ESP,Europe,Spain,2024-09-05,47500000,0,232.85714285714286,10574216,0,2.0,162270,222615.0736842105,3416.2105263157896,0,0.0,165.61281278407247,84.02581559582237,1342.8515638135023,0,0,10.532867765053581,0.0
ESP,Europe,Spain,2024-09-06,47500000,0,167.0,10574216,0,1.4285714285714286,162270,222615.0736842105,3416.2105263157896,0,0.0,165.7354074435018,84.05882924480773,1388.4515883871313,0,0,10.478049847550697,0.0
ESP,Europe,Spain,2024-09-07,47500000,1241,324.0,10575457,11,2.857142857142857,162281,222641.2,3416.442105263158,12065,0.10285951098217985,165.85977061227248,84.09190504669884,1435.6249545152932,25,99,12.373385292945745,13.75
ESP,Europe,Spain,2024-09-08,47500000,478,358.7142857142857,10575935,4,3.142857142857143,162285,222651.26315789475,3416.5263157894738,4665,0.10246516613076098,165.98588617432006,84.12504750479687,1484.2979461470086,10,38,11.127285516931124,5.0
ESP,Europe,Spain,2024-09-09,47500000,718,461.2857142857143,10576653,6,4.0,162291,222666.37894736844,3416.652631578947,7032,0.10210466439135381,166.1137369183914,84.15826110388777,1534.3944481503286,14,57,11.457913336010215,7.5
ESP,Europe,Spain,2024-09-10,47500000,0,461.2857142857143,10576653,0,4.0,162291,222666.37894736844,3416.652631578947,0,0.0,166.24330454880104,84.1915503089966,1585.8360680804449,0,0,10.28835026783587,0.0
ESP,Europe,Spain,2024-09-11,47500000,0,348.14285714285717,10576653,0,3.0,162291,222666.37894736844,3416.652631578947,0,0.0,166.37456969686545,84.22491956414721,1638.5422615907387,0,0,10.24834210796833,0.0
ESP,Europe,Spain,2024-09-12,47500000,0,348.14285714285717,10576653,0,3.0,162291,222666.37894736844,3416.652631578947,0,0.0,166.50751193300786,84.25837329112785,1692.4304612866968,0,0,10.211309089097014,0.0
ESP,Europe,Spain,2024-09-13,47500000,209,378.0,10576862,2,3.2857142857142856,162293,222670.7789473684,3416.694736842105,2071,0.10091743119266056,166.64210977952598,84.29191588826293,1747.4162088160017,4,17,10.5051880726148,2.5
ESP,Europe,Spain,2024-09-14,47500000,966,338.7142857142857,10577828,8,2.857142857142857,162301,222691.11578947367,3416.863157894737,9593,0.10069842593557803,166.77834072401498,84.32555172919122,1803.4132899839324,19,77,11.661893184500745,10.0
ESP,Europe,Spain,2024-09-15,47500000,1312,457.85714285714283,10579140,11,3.857142857142857,162312,222718.73684210528,3417.0947368421052,13053,0.10051329196353329,166.916181233437,84.35928516165113,1860.3338726777442,26,105,12.176700744175776,13.75
ESP,Europe,Spain,2024-09-16,47500000,0,355.2857142857143,10579140,0,3.0,162312,222718.73684210528,3417.0947368421052,0,0.0,167.05560676882834,84.39312050627287,1918.0886473791757,0,0,10.092998018752116,0.0
ESP,Europe,Spain,2024-09-17,47500000,463,421.42857142857144,10579603,4,3.5714285714285716,162316,222728.4842105263,3417.178947368421,4620,0.10021645021645022,167.19659180063582,84.42706205537837,1976.586970040784,9,37,10.797364225380527,5.0
ESP,Europe,Spain,2024-09-18,47500000,0,421.42857142857144,10579603,0,3.5714285714285716,162316,222728.4842105263,3417.178947368421,0,0.0,167.33910982467165,84.46111407178904,2035.7370070969255,0,0,10.051775449996757,0.0
ESP,Europe,Spain,2024-09-19,47500000,0,421.42857142857144,10579603,0,3.5714285714285716,162316,222728.4842105263,3417.178947368421,0,0.0,167.4831333786779,84.4952807876416,2095.445882378031,0,0,10.035655406132314,0.0
ESP,Europe,Spain,2024-09-20,47500000,0,391.57142857142856,10579603,0,3.2857142857142856,162316,222728.4842105263,3417.178947368421,0,0.0,167.62863405948934,84.52956640321257,2155.6198256925013,0,0,10.022531771757059,0.0
ESP,Europe,Spain,2024-09-21,47500000,0,253.57142857142858,10579603,0,2.142857142857143,162316,222728.4842105263,3417.178947368421,0,0.0,167.7755825407846,84.56397508575154,2216.1643228391763,0,0,10.012405859223485,0.0
ESP,Europe,Spain,2024-09-22,47500000,0,66.14285714285714,10579603,0,0.5714285714285714,162316,222728.4842105263,3417.178947368421,0,0.0,167.9239485914141,84.59851096832358,2276.98426680975,0,0,10.005278681114412,0.0
ESP,Europe,Spain,2024-09-23,47500000,1856,331.2857142857143,10581459,16,2.857142857142857,162332,222767.55789473685,3417.5157894736844,18545,0.10008088433540038,168.07370109429363,84.6331781486613,2337.9841099397554,37,148,12.91332291891745,20.0
ESP,Europe,Spain,2024-09-24,47500000,0,265.14285714285717,10581459,0,2.2857142857142856,162332,222767.55789473685,3417.5157894736844,0,0.0,168.22480806585145,84.66798068802652,2399.0680167645105,0,0,10.000023079075032,0.0
ESP,Europe,Spain,2024-09-25,47500000,1316,453.14285714285717,10582775,11,3.857142857142857,162343,222795.26315789475,3417.7473684210527,13123,0.10028194772536768,168.3772366760169,84.7029226100822,2460.140017335271,26,105,12.066775736147147,13.75
ESP,Europe,Spain,2024-09-26,47500000,0,453.14285714285717,10582775,0,3.857142857142857,162343,222795.26315789475,3417.7473684210527,0,0.0,168.5309532687383,84.73800789977477,2521.104160750842,0,0,10.006767067809665,0.0
ESP,Europe,Spain,2024-09-27,47500000,342,502.0,10583117,3,4.285714285714286,162346,222802.46315789473,3417.8105263157895,3399,0.10061782877316858,168.68592338301679,84.77324050222727,2581.8646686583847,7,27,10.55125614832618,3.75
ESP,Europe,Spain,2024-09-28,47500000,0,502.0,10583117,0,4.285714285714286,162346,222802.46315789473,3417.8105263157895,0,0.0,168.84211177444325,84.80862432164344,2642.3260884785186,0,0,10.025507949812734,0.0
ESP,Europe,Spain,2024-09-29,47500000,1593,729.5714285714286,10584710,14,6.285714285714286,162360,222836.0,3418.1052631578946,15764,0.10105303222532352,168.99948243722517,84.84416322022331,2702.3934461089157,32,127,12.538884739955098,17.5
ESP,Europe,Spain,2024-09-30,47500000,448,528.4285714285714,10585158,4,4.571428571428571,162364,222845.43157894738,3418.1894736842105,4421,0.10133453969690115,169.1579986266887,84.87986101709032,2761.972397862773,9,36,10.759176290409938,5.0
ESP,Europe,Spain,2024-10-01,47500000,0,528.4285714285714,10585158,0,4.571428571428571,162364,222845.43157894738,3418.1894736842105,0,0.0,169.31762288224334,84.9157214872306,2820.9693813984413,0,0,10.076095738552574,0.0
ESP,Europe,Spain,2024-10-02,47500000,11,342.0,10585169,0,3.0,162364,222845.6631578947,3418.1894736842105,107,0.102803738317757,169.4783170507932,84.95174836044423,2879.291765399272,0,1,10.116205253514616,0.0
ESP,Europe,Spain,2024-10-03,47500000,606,428.57142857142856,10585775,5,3.7142857142857144,162369,222858.42105263157,3418.294736842105,5924,0.10229574611748818,169.64004231058166,84.9879453203093,2936.8479977640286,12,48,11.07563482193159,6.25
ESP,Europe,Spain,2024-10-04,47500000,0,379.7142857142857,10585775,0,3.2857142857142856,162369,222858.42105263157,3418.294736842105,0,0.0,169.8027591954536,85.02431600315872,2993.5477520705736,0,0,10.153613021324762,0.0
ESP,Europe,Spain,2024-10-05,47500000,1118,539.4285714285714,10586893,10,4.714285714285714,162379,222881.95789473684,3418.5052631578947,10846,0.10307947630462844,169.9664276195205,85.06086399707011,3049.302072079036,22,89,11.939632124505858,12.5
ESP,Europe,Spain,2024-10-06,47500000,0,311.85714285714283,10586893,0,2.7142857142857144,162379,222881.95789473684,3418.5052631578947,0,0.0,170.13100690221282,85.09759284086918,3104.023514042663,0,0,10.220218585881003,0.0
ESP,Europe,Spain,2024-10-07,47500000,0,247.85714285714286,10586893,0,2.142857142857143,162379,222881.95789473684,3418.5052631578947,0,0.0,170.2964557937041,85.13450602314673,3157.6262865993135,0,0,10.257990037807083,0.0
ESP,Europe,Spain,2024-10-08,47500000,0,247.85714285714286,10586893,0,2.142857142857143,162379,222881.95789473684,3418.5052631578947,0,0.0,170.46273250069058,85.17160698128956,3210.0263880192047,0,0,10.298735665944456,0.0
ESP,Europe,Spain,2024-10-09,47500000,0,246.28571428571428,10586893,0,2.142857142857143,162379,222881.95789473684,3418.5052631578947,0,0.0,170.62979471251083,85.20889910052576,3261.1417405898173,0,0,10.342451395764247,0.0
ESP,Europe,Spain,2024-10-10,47500000,936,293.42857142857144,10587829,8,2.5714285714285716,162387,222901.6631578947,3418.6736842105265,8873,0.10548856080243435,170.79759962758845,85.24638571298433,3310.892321922779,19,75,11.857771305500458,10.0
ESP,Europe,Spain,2024-10-11,47500000,16,295.7142857142857,10587845,0,2.5714285714285716,162387,222902.0,3418.6736842105265,150,0.10666666666666667,170.9661039801817,85.28407009676967,3359.2002929724918,0,1,10.463880308499702,0.0
ESP,Europe,Spain,2024-10-12,47500000,0,136.0,10587845,0,1.1428571428571428,162387,222902.0,3418.6736842105265,0,0.0,171.13526406742312,85.3219554750509,3405.9901225621393,0,0,10.491373997566825,0.0
ESP,Europe,Spain,2024-10-13,47500000,0,136.0,10587845,0,1.1428571428571428,162387,222902.0,3418.6736842105265,0,0.0,171.30503577663248,85.36004501516666,3451.1887082173216,0,0,10.54692345540904,0.0
ESP,Europe,Spain,2024-10-14,47500000,0,136.0,10587845,0,1.1428571428571428,162387,222902.0,3418.6736842105265,0,0.0,171.47537461288573,85.39834182774528,3494.7254931145503,0,0,10.605418196361587,0.0
ESP,Europe,Spain,2024-10-15,47500000,833,255.0,10588678,7,2.142857142857143,162394,222919.53684210527,3418.8210526315793,7680,0.10846354166666666,171.6462357268228,85.43684896584077,3536.5325789569906,17,67,11.973877828967929,8.75
ESP,Europe,Spain,2024-10-16,47500000,0,255.0,10588678,0,2.142857142857143,162394,222919.53684210527,3418.8210526315793,0,0.0,171.81757394267714,85.47556942408467,3576.54483459737,0,0,10.731219835955272,0.0
ESP,Europe,Spain,2024-10-17,47500000,0,121.28571428571429,10588678,0,1.0,162394,222919.53684210527,3418.8210526315793,0,0.0,171.989343786509,85.51450613785434,3614.700000233821,0,0,10.798514154537312,0.0
ESP,Europe,Spain,2024-10-18,47500000,884,245.28571428571428,10589562,8,2.142857142857143,162402,222938.14736842105,3418.9894736842107,8005,0.11043098063710181,172.16149951462532,85.55366198245758,3650.9387870123255,18,71,12.255776022152654,10.0
ESP,Europe,Spain,2024-10-19,47500000,0,245.28571428571428,10589562,0,2.142857142857143,162402,222938.14736842105,3418.9894736842107,0,0.0,172.33399514216774,85.59303977233387,3685.20497187627,0,0,10.941856143065756,0.0
ESP,Europe,Spain,2024-10-20,47500000,1310,432.42857142857144,10590872,11,3.7142857142857144,162413,222965.72631578948,3419.221052631579,11717,0.1118033626354869,172.5067844718519,85.63264226027265,3717.4454875112565,26,105,13.073355685342362,13.75
ESP,Europe,Spain,2024-10-21,47500000,1372,628.4285714285714,10592244,12,5.428571428571429,162425,222994.61052631578,3419.4736842105267,12196,0.11249590029517875,172.67982112283914,85.67247213664872,3747.610507241579,27,110,13.249568814825391,15.0
ESP,Europe,Spain,2024-10-22,47500000,211,539.5714285714286,10592455,2,4.714285714285714,162427,222999.05263157896,3419.515789473684,1864,0.11319742489270386,172.8530585597231,85.71253202867486,3775.6535247421875,4,17,11.509714092749082,2.5
ESP,Europe,Spain,2024-10-23,47500000,0,539.5714285714286,10592455,0,4.714285714285714,162427,222999.05263157896,3419.515789473684,0,0.0,173.02645012161273,85.75282449967209,3801.5314284389697,0,0,11.263346746563421,0.0
ESP,Europe,Spain,2024-10-24,47500000,0,539.5714285714286,10592455,0,4.714285714285714,162427,222999.05263157896,3419.515789473684,0,0.0,173.19994905129386,85.79335204835766,3825.2045704779966,0,0,11.350924316223448,0.0
ESP,Europe,Spain,2024-10-25,47500000,723,516.5714285714286,10593178,6,4.428571428571429,162433,223014.27368421052,3419.642105263158,6270,0.11531100478468899,173.3735085244509,85.83411710815098,3846.6368301537013,14,58,12.575795828535094,7.5
ESP,Europe,Spain,2024-10-26,47500000,601,602.4285714285714,10593779,5,5.142857142857143,162438,223026.92631578946,3419.7473684210527,5181,0.11600077205172747,173.5470816789307,85.87512204649768,3865.7956716942435,12,48,12.477669024328167,6.25
ESP,Europe,Spain,2024-10-27,47500000,0,415.2857142857143,10593779,0,3.5714285714285716,162438,223026.92631578946,3419.7473684210527,0,0.0,173.72062164402956,85.916369164212,3882.652196311833,0,0,11.630809865107512,0.0
ESP,Europe,Spain,2024-10-28,47500000,592,303.85714285714283,10594371,5,2.5714285714285716,162443,223039.38947368422,3419.8526315789472,5044,0.11736716891356067,173.8940815697862,85.95786069483769,3897.1811884346375,12,47,12.658674001447757,6.25
ESP,Europe,Spain,2024-10-29,47500000,35,278.7142857142857,10594406,0,2.2857142857142856,162443,223040.12631578947,3419.8526315789472,296,0.11824324324324324,174.0674146562613,85.99959880402758,3909.361156046283,1,3,11.886517294489536,0.0
ESP,Europe,Spain,2024-10-30,47500000,0,278.7142857142857,10594406,0,2.2857142857142856,162443,223040.12631578947,3419.8526315789472,0,0.0,174.2405741827858,86.04158558894207,3919.1743650685303,0,0,11.936225770250097,0.0
ESP,Europe,Spain,2024-10-31,47500000,433,340.57142857142856,10594839,4,2.857142857142857,162447,223049.24210526317,3419.936842105263,3629,0.11931661614769909,174.41351353716016,86.08382307766652,3926.6068677319904,9,35,12.723059824932454,5.0
